1212.5	880.19	21.040	20.630						
1215.6	879.88	21.060	20.630						
1218.6	879.58	21.120	20.690						
1221.4	879.29	21.190	20.770						
1224.1	879.02	21.230	20.840						
1226.7	878.76	21.250	20.880						
1229.4	878.48	21.270	20.900						
1232.1	878.21	21.280	20.910						
1234.8	877.94	21.300	20.930						
1237.4	877.68	21.320	20.960						
1240.1	877.41	21.320	20.970						
1242.8	877.13	21.300	20.960						
1245.5	876.86	21.240	20.910						
1248.4	876.57	21.130	20.810						
1251.5	876.26	20.990	20.660						
1254.8	875.92	20.820	20.480						
1258.3	875.57	20.670	20.310						
1261.9	875.21	20.570	20.180						
1265.5	874.85	20.530	20.120						
1269.0	874.49	20.550	20.120						
1272.6	874.14	20.600	20.180						
1276.1	873.78	20.640	20.230						
1279.8	873.41	20.660	20.270						
1283.6	873.03	20.640	20.280						
1287.6	872.63	20.580	20.230						
1291.7	872.21	20.490	20.150						
1295.8	871.81	20.380	20.030						
1299.4	871.44	20.280	19.920						
1302.8	871.10	20.200	19.830						
1306.0	870.78	20.130	19.750						
1309.0	870.48	20.060	19.670						
1312.0	870.18	20.000	19.600						
1315.1	869.87	19.950	19.530						
1318.3	869.54	19.900	19.480						
1321.8	869.19	19.870	19.450						
1325.3	868.84	19.840	19.420						
1328.9	868.48	19.810	19.390						
1332.4	868.13	19.780	19.370						
1335.9	867.78	19.750	19.340						
1339.3	867.43	19.730	19.300						
1342.8	867.09	19.720	19.280						
1346.3	866.74	19.730	19.280						
1349.8	866.39	19.760	19.310						
1353.2	866.05	19.790	19.350						
1356.5	865.72	19.810	19.380						
1359.6	865.40	19.840	19.420						
1362.5	865.11	19.890	19.470						
1365.2	864.85	19.970	19.550						
1367.8	864.59	20.080	19.660						
1370.4	864.33	20.210	19.800						
1373.0	864.07	20.340	19.940						
1375.9	863.78	20.460	20.060						
1379.0	863.47	20.560	20.170						
1382.3	863.14	20.630	20.250						
1385.8	862.80	20.680	20.310						
1389.4	862.45	20.710	20.350						
1392.8	862.10	20.740	20.370						
1396.3	861.76	20.750	20.370						
1400.0	861.39	20.750	20.370						
1403.9	861.01	20.740	20.360						
1407.7	860.62	20.720	20.340						
1411.4	860.26	20.680	20.300						
1415.0	859.90	20.590	20.210						
1418.6	859.55	20.430	20.040						
1422.3	859.18	20.220	19.820						
1426.4	858.77	20.010	19.600						
1430.9	858.33	19.820	19.410						
1435.5	857.88	19.680	19.260						
1440.2	857.41	19.570	19.160						
1444.9	856.95	19.470	19.060						
1449.6	856.48	19.350	18.950						
1454.2	856.02	19.210	18.810						
1458.9	855.56	19.060	18.630						
1463.6	855.10	18.890	18.370						
1468.2	854.63	18.730	18.040						
1473.0	854.16	18.610	17.670						
1478.0	853.67	18.530	17.340						
1483.1	853.16	18.480	17.120						
1488.4	852.63	18.440	16.990						
1493.8	852.10	18.410	16.920						
1499.2	851.57	18.380	16.880						
1504.6	851.04	18.340	16.850						
1509.8	850.51	18.300	16.810						
1515.2	849.99	18.260	16.760						
1520.6	849.45	18.220	16.710						
1526.1	848.91	18.190	16.660						
1531.6	848.36	18.160	16.610						
1537.1	847.82	18.130	16.580						
1542.6	847.28	18.110	16.570						
1548.1	846.74	18.090	16.560						
1553.7	846.19	18.070	16.540						
1559.2	845.64	18.060	16.510						
1564.7	845.10	18.050	16.470						
1570.2	844.56	18.040	16.420						
1575.7	844.02	18.020	16.360						
1581.2	843.48	18.010	16.320						
1586.8	842.94	17.990	16.280						
1592.4	842.39	17.970	16.250						
1598.0	841.84	17.950	16.240						
1603.8	841.27	17.950	16.230						
1609.4	840.72	17.940	16.230						
1615.1	840.17	17.940	16.240						
1620.8	839.61	17.940	16.260						
1626.5	839.05	17.940	16.290						
1632.4	838.48	17.940	16.330						
1638.1	837.92	17.940	16.370						
1643.9	837.35	17.950	16.390						
1649.7	836.79	17.950	16.410						
1655.5	836.23	17.950	16.400						
1661.3	835.66	17.950	16.380						
1667.2	835.09	17.930	16.370						
1673.0	834.52	17.900	16.360						
1678.9	833.95	17.880	16.360						
1684.7	833.39	17.860	16.380						
1690.7	832.81	17.840	16.400						
1696.6	832.23	17.820	16.420						
1702.6	831.66	17.790	16.400						
1708.6	831.08	17.750	16.340						
1714.6	830.49	17.700	16.270						
1720.7	829.90	17.640	16.220						
1726.8	829.31	17.580	16.190						
1732.9	828.72	17.510	16.190						
1739.0	828.13	17.450	16.190						
1745.1	827.55	17.390	16.180						
1751.2	826.96	17.320	16.170						
1757.2	826.38	17.260	16.180						
1763.2	825.80	17.200	16.190						
1769.2	825.22	17.150	16.210						
1775.3	824.64	17.100	16.220						
1781.4	824.05	17.060	16.230						
1787.4	823.47	17.030	16.220						
1793.5	822.89	16.990	16.180						
1799.6	822.30	16.940	16.110						
1805.9	821.70	16.880	16.040						
1812.4	821.07	16.820	15.980						
1819.1	820.43	16.760	15.950						
1825.9	819.78	16.710	15.950						
1832.6	819.13	16.680	15.970						
1839.4	818.49	16.650	15.990						
1846.2	817.83	16.620	15.990						
1853.1	817.18	16.600	15.970						
1859.9	816.53	16.580	15.920						
1866.8	815.87	16.560	15.870						
1873.8	815.20	16.530	15.820						
1881.0	814.52	16.500	15.780						
1888.3	813.82	16.470	15.740						
1903.2	812.40	16.410	15.630						
1910.7	811.69	16.390	15.550						
1918.1	810.99	16.360	15.480						
1925.4	810.29	16.340	15.430						
1932.6	809.61	16.320	15.400						
1939.7	808.94	16.320	15.380						
1946.8	808.27	16.310	15.360						
1953.9	807.59	16.320	15.330						
1961.1	806.92	16.330	15.290						
1968.2	806.24	16.340	15.250						
1975.3	805.57	16.360	15.230						
1989.3	804.26	16.420	15.260						
1996.2	803.61	16.460	15.210						
2003.0	802.97	16.510	15.060						
2009.5	802.36	16.550	14.840						
2015.9	801.76	16.580	14.600						
2022.3	801.16	16.580	14.380						
2028.8	800.55	16.560	14.250						
2035.2	799.95	16.530	14.200						
2041.7	799.35	16.500	14.190						
2048.0	798.75	16.470	14.180						
2054.3	798.17	16.440	14.190						
2060.5	797.59	16.410	14.200						
2066.7	797.01	16.370	14.210						
2072.8	796.44	16.350	14.200						
2078.9	795.87	16.320	14.190						
2085.0	795.30	16.290	14.170						
2091.1	794.73	16.270	14.150						
2097.3	794.15	16.240	14.120						
2103.6	793.57	16.200	14.080						
2109.9	792.98	16.180	14.040						
2116.0	792.42	16.150	13.990						
2122.0	791.86	16.130	13.940						
2128.0	791.31	16.110	13.880						
2134.0	790.74	16.090	13.800						
2140.2	790.18	16.070	13.720						
2146.3	789.61	16.040	13.610						
2152.4	789.05	16.020	13.470						
2158.4	788.49	15.990	13.330						
2164.4	787.93	15.970	13.190						
2170.5	787.37	15.940	13.050						
2176.6	786.80	15.920	12.920						
2182.8	786.23	15.890	12.780						
2189.1	785.66	15.860	12.620						
2195.4	785.07	15.830	12.460						
2201.8	784.48	15.790	12.340						
2208.2	783.90	15.760	12.270						
2214.5	783.32	15.730	12.230						
2220.7	782.75	15.700	12.200						
2226.7	782.19	15.680	12.180						
2232.8	781.63	15.660	12.140						
2238.9	781.08	15.640	12.070						
2245.0	780.51	15.630	11.950						
2251.1	779.95	15.610	11.770						
2257.3	779.39	15.600	11.540						
2263.4	778.83	15.580	11.310						
2269.6	778.26	15.560	11.120						
2275.7	777.70	15.540	11.000						
2281.9	777.14	15.520	10.960						
2288.1	776.57	15.510	10.960						
2294.2	776.01	15.490	11.020						
2300.4	775.45	15.470	11.120						
2306.6	774.88	15.440	11.220						
2312.8	774.31	15.410	11.290						
2319.0	773.75	15.370	11.330						
2325.2	773.19	15.330	11.330						
2331.3	772.63	15.300	11.310						
2337.5	772.07	15.260	11.280						
2343.7	771.51	15.220	11.240						
2349.9	770.95	15.190	11.210						
2356.1	770.38	15.160	11.190						
2362.4	769.81	15.130	11.170						
2368.8	769.23	15.100	11.150						
2375.1	768.66	15.070	11.140						
2381.3	768.10	15.050	11.100						
2387.4	767.54	15.030	11.050						
2393.6	766.99	15.010	10.970						
2399.7	766.44	14.980	10.860						
2405.8	765.89	14.960	10.730						
2412.0	765.33	14.940	10.610						
2418.2	764.77	14.910	10.490						
2424.5	764.20	14.890	10.410						
2430.9	763.62	14.870	10.350						
2437.2	763.05	14.840	10.280						
2443.4	762.50	14.810	10.220						
2449.6	761.94	14.780	10.170						
2455.6	761.40	14.740	10.130						
2461.6	760.87	14.700	10.100						
2467.5	760.34	14.670	10.090						
2473.5	759.80	14.640	10.080						
2479.7	759.24	14.610	10.060						
2485.9	758.69	14.580	10.040						
2487.2	758.46	15.490	8.3500						
2494.6	757.80	15.430	8.3200						
2508.9	756.53	15.300	8.3400						
2515.9	755.90	15.230	8.3700						
2523.0	755.27	15.170	8.3800						
2537.6	753.98	15.050	8.3400						
2544.9	753.32	14.990	8.3000						
2552.2	752.67	14.930	8.2500						
2559.4	752.03	14.880	8.2100						
2566.7	751.39	14.830	8.2000						
2574.2	750.73	14.770	8.2100						
2589.3	749.39	14.650	8.1800						
2596.7	748.73	14.590	8.1400						
2604.0	748.09	14.520	8.0900						
2611.2	747.45	14.460	8.0400						
2618.5	746.81	14.400	7.9900						
2625.9	746.16	14.340	7.9400						
2633.4	745.50	14.270	7.8900						
2640.9	744.83	14.210	7.8200						
2648.4	744.17	14.150	7.7700						
2655.8	743.52	14.080	7.7200						
2663.0	742.89	14.020	7.6900						
2670.2	742.26	13.960	7.6800						
2684.6	740.99	13.830	7.6800						
2691.9	740.35	13.780	7.6900						
2699.3	739.71	13.730	7.6900						
2706.7	739.05	13.680	7.6800						
2714.2	738.40	13.620	7.6600						
2721.7	737.74	13.560	7.6500						
2729.2	737.09	13.500	7.6500						
2736.5	736.45	13.440	7.6400						
2743.9	735.81	13.370	7.6200						
2751.3	735.16	13.310	7.5800						
2758.8	734.51	13.240	7.5300						
2766.2	733.86	13.180	7.4900						
2773.5	733.23	13.130	7.4600						
2780.9	732.59	13.070	7.4400						
2788.4	731.93	13.010	7.4300						
2795.9	731.28	12.960	7.4300						
2803.4	730.62	12.900	7.4300						
2810.9	729.97	12.860	7.4400						
2825.8	728.69	12.780	7.4900						
2833.2	728.04	12.750	7.5200						
2840.6	727.40	12.700	7.5400						
2848.1	726.75	12.660	7.5500						
2855.8	726.09	12.610	7.5200						
2871.3	724.75	12.490	7.4000						
2886.9	723.41	12.390	7.3100						
2894.5	722.76	12.340	7.3100						
2901.9	722.12	12.290	7.3400						
2909.3	721.49	12.250	7.4000						
2916.6	720.86	12.210	7.4600						
2924.0	720.23	12.160	7.5000						
2931.4	719.58	12.120	7.4900						
2946.7	718.28	12.010	7.4000						
2954.4	717.62	11.960	7.3300						
2962.0	716.97	11.920	7.2600						
2969.5	716.33	11.870	7.1900						
2977.1	715.68	11.820	7.1500						
2984.6	715.04	11.770	7.1400						
2992.0	714.41	11.720	7.1600						
2999.4	713.77	11.670	7.1800						
3006.9	713.14	11.610	7.2100						
3014.3	712.51	11.560	7.2400						
3021.7	711.88	11.500	7.2700						
3029.1	711.25	11.450	7.3100						
3043.9	710.00	11.330	7.3600						
3051.4	709.37	11.280	7.3500						
3058.8	708.73	11.220	7.3100						
3066.3	708.11	11.160	7.2500						
3073.7	707.48	11.090	7.1700						
3081.1	706.85	11.040	7.0600						
3088.5	706.23	10.990	6.9000						
3095.9	705.60	10.940	6.7100						
3103.2	704.98	10.890	6.4800						
3110.6	704.36	10.850	6.2500						
3118.0	703.74	10.800	6.0500						
3125.4	703.11	10.750	5.9000						
3132.9	702.48	10.690	5.8200						
3147.7	701.23	10.580	5.7800						
3155.2	700.61	10.530	5.7800						
3162.6	699.99	10.470	5.7800						
3169.9	699.37	10.420	5.7600						
3177.2	698.77	10.360	5.7300						
3184.4	698.16	10.310	5.6900						
3191.7	697.55	10.260	5.6600						
3199.1	696.93	10.220	5.6300						
3206.5	696.31	10.170	5.6100						
3221.1	695.10	10.060	5.5900						
3228.2	694.50	9.9900	5.5800						
3242.7	693.30	9.8700	5.5100						
3257.2	692.09	9.7600	5.3700						
3264.5	691.48	9.7100	5.2900						
3271.9	690.86	9.6600	5.2200						
3279.5	690.23	9.5900	5.1700						
3287.1	689.61	9.5300	5.1100						
3294.5	688.99	9.4700	5.0700						
3301.9	688.37	9.4100	5.0200						
3309.4	687.75	9.3600	4.9700						
3317.0	687.13	9.3000	4.9300						
3324.5	686.50	9.2500	4.9000						
3332.1	685.88	9.2100	4.8800						
3339.6	685.26	9.1600	4.8600						
3347.0	684.65	9.1200	4.8300						
3354.3	684.05	9.0700	4.8000						
3361.5	683.45	9.0300	4.7700						
3368.8	682.86	8.9800	4.7300						
3375.9	682.27	8.9300	4.7000						
3390.1	681.10	8.8100	4.6400						
3397.2	680.52	8.7500	4.6100						
3404.3	679.93	8.6800	4.5800						
3411.6	679.34	8.6200	4.5200						
3419.0	678.73	8.5600	4.4300						
3426.3	678.13	8.5000	4.3000						
3433.5	677.54	8.4500	4.1900						
3440.6	676.97	8.4000	4.1100						
3447.6	676.39	8.3400	4.0500						
3454.9	675.80	8.2800	3.9800						
3462.2	675.20	8.2200	3.9000						
3477.2	673.98	8.1000	3.7100						
3484.6	673.37	8.0300	3.6300						
3492.0	672.77	7.9700	3.5600						
3499.3	672.17	7.9000	3.5100						
3520.9	670.42	7.7200	3.3300						
3528.1	669.84	7.6600	3.3000						
3535.3	669.25	7.6000	3.2700						
3542.6	668.66	7.5400	3.2400						
3549.9	668.07	7.4700	3.2100						
3557.2	667.48	7.4100	3.1600						
3571.9	666.29	7.3000	3.0900						
3579.4	665.69	7.2400	3.1100						
3586.9	665.08	7.1800	3.1800						
3594.5	664.46	7.1100	3.2800						
3602.2	663.85	7.0500	3.3600						
3609.8	663.23	6.9900	3.4000						
3617.4	662.62	6.9200	3.4200						
3625.1	662.00	6.8600	3.4300						
3632.7	661.39	6.8000	3.4500						
3640.3	660.78	6.7500	3.4500						
3647.8	660.18	6.6900	3.4400						
3655.3	659.58	6.6300	3.4100						
3662.8	658.98	6.5700	3.3700						
3670.1	658.39	6.5100	3.3300						
3677.3	657.81	6.4400	3.2900						
3684.4	657.24	6.3800	3.2500						
3691.6	656.67	6.3100	3.1900						
3699.0	656.08	6.2400	3.1000						
3706.4	655.49	6.1700	2.9600						
3721.6	654.28	6.0300	2.5000						
3729.1	653.68	5.9700	2.3000						
3736.6	653.08	5.9000	2.1700						
3744.1	652.48	5.8400	2.1100						
3751.7	651.88	5.7700	2.1200						
3759.3	651.28	5.7000	2.1500						
3774.5	650.07	5.5700	2.2200						
3789.4	648.88	5.4400	2.2600						
3796.9	648.29	5.3800	2.2700						
3804.5	647.70	5.3200	2.2700						
3812.1	647.09	5.2600	2.2700						
3819.8	646.48	5.2000	2.2700						
3827.6	645.87	5.1400	2.2600						
3835.2	645.26	5.0800	2.2500						
3842.9	644.66	5.0200	2.2500						
3850.5	644.06	4.9600	2.2400						
3858.2	643.46	4.9000	2.2300						
3873.4	642.26	4.7900	2.1900						
3881.0	641.66	4.7300	2.1700						
3888.5	641.07	4.6700	2.1400						
3896.0	640.48	4.6100	2.1000						
3903.4	639.90	4.5500	2.0700						
3910.9	639.32	4.4900	2.0300						
3918.4	638.73	4.4300	2.0100						
3925.9	638.14	4.3700	1.9800						
3933.5	637.55	4.3100	1.9500						
3941.1	636.95	4.2500	1.9200						
3948.6	636.37	4.2000	1.8900						
3956.1	635.78	4.1400	1.8500						
3963.8	635.18	4.0900	1.8200						
3971.5	634.58	4.0300	1.7800						
3979.1	633.99	3.9700	1.7500						
3986.5	633.42	3.9100	1.7300						
4001.1	632.28	3.8100	1.7000						
4008.4	631.71	3.7600	1.6900						
4015.9	631.13	3.7100	1.6700						
4023.4	630.55	3.6600	1.6400						
4030.9	629.97	3.6200	1.6100						
4038.3	629.40	3.5800	1.5800						
4053.0	628.26	3.5000	1.5100						
4060.5	627.68	3.4500	1.4800						
4068.1	627.10	3.4100	1.4500						
4075.7	626.51	3.3500	1.4300						
4090.5	625.37	3.2400	1.3900						
4097.9	624.80	3.1800	1.3600						
4105.2	624.23	3.1200	1.3200						
4112.8	623.66	3.0600	1.2900						
4120.4	623.07	3.0000	1.2600						
4128.1	622.48	2.9600	1.2400						
4135.7	621.89	2.9200	1.2200						
4150.6	620.75	2.8500	1.1800						
4158.1	620.18	2.8200	1.1600						
4165.6	619.61	2.7800	1.1200						
4173.2	619.03	2.7400	1.0900						
4180.8	618.44	2.7000	1.0500						
4188.4	617.87	2.6600	1.0100						
4195.9	617.30	2.6100	0.98000						
4203.3	616.73	2.5700	0.95000						
4218.0	615.62	2.4700	0.90000						
4225.4	615.05	2.4200	0.86000						
4232.9	614.48	2.3700	0.78000						
4240.5	613.91	2.3200	0.67000						
4248.1	613.33	2.2700	0.55000						
4255.7	612.76	2.2200	0.42000						
4263.1	612.19	2.1800	0.32000						
4270.4	611.64	2.1200	0.26000						
4277.7	611.09	2.0800	0.23000						
4292.5	609.98	1.9900	0.18000						
4300.0	609.41	1.9500	0.16000						
4307.7	608.83	1.9100	0.13000						
4315.3	608.26	1.8800	0.10000						
4322.8	607.69	1.8400	0.070000						
4337.7	606.57	1.7600	0.030000						
4345.2	606.01	1.7300	0.0100000						
4352.8	605.44	1.6900	-0.0100000						
4368.0	604.30	1.6200	-0.030000						
4375.5	603.74	1.5900	-0.040000						
4382.9	603.19	1.5600	-0.040000						
4397.7	602.08	1.5100	-0.050000						
4405.2	601.52	1.4800	-0.050000						
4412.7	600.96	1.4600	-0.060000						
4420.2	600.40	1.4300	-0.080000						
4427.7	599.84	1.4000	-0.10000						
4435.3	599.29	1.3700	-0.12000						
4442.8	598.72	1.3500	-0.13000						
4450.5	598.16	1.3400	-0.14000						
4458.2	597.59	1.3200	-0.15000						
4465.9	597.01	1.3000	-0.16000						
4481.1	595.89	1.2500	-0.17000						
4488.6	595.34	1.2300	-0.18000						
4496.0	594.79	1.2100	-0.19000						
4503.5	594.23	1.1800	-0.20000						
4511.1	593.68	1.1500	-0.21000						
4518.7	593.12	1.1300	-0.23000						
4541.4	591.45	1.0600	-0.29000						
4549.0	590.89	1.0300	-0.32000						
4564.1	589.78	0.97000	-0.38000						
4571.6	589.23	0.95000	-0.41000						
4579.1	588.69	0.92000	-0.42000						
4586.5	588.14	0.89000	-0.43000						
4594.0	587.60	0.87000	-0.43000						
4601.4	587.06	0.84000	-0.44000						
4616.1	585.99	0.80000	-0.44000						
4623.4	585.45	0.78000	-0.45000						
4630.8	584.92	0.76000	-0.45000						
4638.3	584.37	0.73000	-0.45000						
4645.9	583.82	0.71000	-0.46000						
4668.5	582.19	0.62000	-0.50000						
4676.0	581.64	0.59000	-0.52000						
4683.6	581.09	0.56000	-0.55000						
4691.2	580.54	0.52000	-0.58000						
4698.8	580.00	0.49000	-0.61000						
4706.4	579.45	0.46000	-0.63000						
4714.0	578.90	0.42000	-0.66000						
4721.5	578.36	0.39000	-0.69000						
4729.1	577.81	0.36000	-0.73000						
4736.8	577.26	0.32000	-0.76000						
4744.4	576.71	0.29000	-0.79000						
4752.0	576.17	0.25000	-0.82000						
4759.6	575.62	0.22000	-0.85000						
4767.3	575.07	0.18000	-0.89000						
4775.0	574.52	0.15000	-0.92000						
4782.7	573.97	0.11000	-0.96000						
4790.5	573.41	0.070000	-1.0000						
4798.4	572.85	0.030000	-1.0300						
4806.1	572.30	-0.0100000	-1.0700						
4813.8	571.75	-0.050000	-1.1100						
4821.5	571.20	-0.10000	-1.1500						
4829.1	570.66	-0.15000	-1.2000						
4836.6	570.13	-0.19000	-1.2600						
4844.2	569.59	-0.24000	-1.3100						
